Date,Product,Expiry_Date,Open,Low,LTP,High,Close,Change,Change%,ATP,Spot_Price,Best_Buy,Best_Sell,OI,IM,EM,PEM,TM,Add_Long,Add_Short,SPCML,SPCMS,Volume,MSP_INR_per_Quintal,Policy_Shock_Flag,Import_Tonnes,Export_Tonnes,Net_Import_Tonnes,Rainfall_mm_mean,Rain_Dev%_mean,TMax_C_mean,TMin_C_mean,Heat_Stress_Days_sum,NDVI_mean,ENSO_Index,IOD_Index,Area_Sown_ha,Production_Tonnes,Yield_kg_ha,Sowing_Progress%,Monsoon_Progress%,Reservoir_Levels%,Mandi_Price_INR_Quintal,Global_Palm_Oil_USD_Tonne,Global_Soy_Oil_USD_Tonne,Policy_Global_Flag,Import_roll30_mean,trade_surge_flag,MSP_change_flag,Global_Palm_Oil_USD_Tonne_g,Global_Soy_Oil_USD_Tonne_g,ENSO_Index_g,IOD_Index_g,Rainfall_Lag1,Rainfall_Lag7,Rainfall_Lag15,Rainfall_Lag30,Rainfall_Lag60,Rainfall_Roll7_mean,Rainfall_Roll7_std,Rainfall_Roll30_mean,Rainfall_Roll30_std,TMax_Lag1,TMax_Lag7,TMax_Lag15,TMax_Lag30,TMax_Lag60,TMax_Roll7_mean,TMax_Roll7_std,TMax_Roll30_mean,TMax_Roll30_std,TMin_Lag1,TMin_Lag7,TMin_Lag15,TMin_Lag30,TMin_Lag60,TMin_Roll7_mean,TMin_Roll7_std,TMin_Roll30_mean,TMin_Roll30_std,Close_Lag1,Close_Lag7,Close_Lag15,Close_Lag30,Close_Lag60,Close_Roll7_mean,Close_Roll7_std,Close_Roll30_mean,Close_Roll30_std,LTP_Lag1,LTP_Lag7,LTP_Lag15,LTP_Lag30,LTP_Lag60,LTP_Roll7_mean,LTP_Roll7_std,LTP_Roll30_mean,LTP_Roll30_std,OI_Lag1,OI_Lag7,OI_Lag15,OI_Lag30,OI_Lag60,OI_Roll7_mean,OI_Roll7_std,OI_Roll30_mean,OI_Roll30_std,Mandi_Price_Lag1,Mandi_Price_Lag7,Mandi_Price_Lag15,Mandi_Price_Lag30,Mandi_Price_Lag60,Mandi_Price_Roll7_mean,Mandi_Price_Roll7_std,Mandi_Price_Roll30_mean,Mandi_Price_Roll30_std,NDVI_Lag1,NDVI_Lag7,NDVI_Lag15,NDVI_Lag30,NDVI_Lag60,NDVI_Roll7_mean,NDVI_Roll7_std,NDVI_Roll30_mean,NDVI_Roll30_std,ENSO_Lag1,ENSO_Lag7,ENSO_Lag15,ENSO_Lag30,ENSO_Lag60,ENSO_Roll7_mean,ENSO_Roll7_std,ENSO_Roll30_mean,ENSO_Roll30_std,IOD_Lag1,IOD_Lag7,IOD_Lag15,IOD_Lag30,IOD_Lag60,IOD_Roll7_mean,IOD_Roll7_std,IOD_Roll30_mean,IOD_Roll30_std,MSP_Lag1,MSP_Lag7,MSP_Lag15,MSP_Lag30,MSP_Lag60,MSP_Roll7_mean,MSP_Roll7_std,MSP_Roll30_mean,MSP_Roll30_std
10-02-2025,Castor,27-02-2025,3854.49,3809.58,3880.3,3875.29,3867.651647,13.16,0.341,3851.75,4031.49,4003.19,4067.51,4594,2.412,1.56,0.221,0.953,195,29,0.822,0.851,2501,4167,0,47,0,47,0.43,-0.141,36.46,23.65,0,0.509176531,-0.068,0.094,65150,39425,918,100.0,85.51,59.83,4003.63,846.33,918.55,0,41.33333333,0,0,846.3308031,918.5527574,-0.067750962,0.094296596,0.34,1.81,0.05,3.74,4.0,0.881428571,1.013219762,1.800333333,2.61004754,32.47,32.8,30.54,29.85,28.38,35.11428571,2.174065754,32.55566667,3.384709719,19.74,18.6,19.85,23.35,21.3,21.18857143,1.835569199,21.52166667,1.781342158,3609.904872,3970.837193,4073.185693,3887.182777,4256.253155,3900.737377,162.1297057,3921.986812,144.869093,3595.64,3994.12,4049.19,3865.21,4264.48,3902.874286,156.3634312,3921.122667,140.4180113,4312,5167,1144,5095,5581,4576.714286,1865.909494,3547.9,2233.603141,3597.59,3954.21,4014.66,3872.17,4039.66,3842.55,142.5597682,3903.693,127.6674389,0.524596696,0.433833365,0.436496453,0.535707652,0.519663255,0.466819404,0.036783658,0.495311731,0.047631352,-0.448,0.671,-0.267,-0.401,0.064,0.082571429,0.349749366,0.089466667,0.264315085,0.15,0.385,-0.041,0.244,0.15,0.090428571,0.109597532,0.0904,0.139526688,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
11-02-2025,Castor,27-02-2025,3704.08,3703.28,3741.27,3811.55,3738.669582,34.59,0.934,3739.39,3775.17,3733.57,3817.62,3786,2.666,1.825,0.726,0.689,-58,-66,0.112,0.588,417,4167,0,38,15,23,0.86,0.017,35.29,20.51,0,0.476531484,0.262,0.031,178835,123335,1201,90.45,87.57,62.78,3794.9,863.33,882.11,0,39.83333333,0,0,863.3253043,882.1068964,0.261552624,0.031048826,0.43,2.78,0.47,1.35,1.67,0.607142857,0.581512805,1.784,2.614492237,36.46,34.99,28.83,25.71,27.4,35.15714286,2.174164317,32.875,3.16110931,23.65,18.24,22.13,24.29,18.99,21.51285714,1.369071635,21.39566667,1.711076861,3867.651647,4043.208909,3763.051977,4067.639724,3942.254073,3857.231758,158.3429346,3911.021141,145.9106514,3880.3,4054.17,3783.14,4073.9,3908.1,3858.174286,150.5191338,3910.035,141.0694738,4594,2996,1163,1859,1304,4689.571429,1776.097018,3612.133333,2210.952654,4003.63,3928.83,3908.66,3992.74,3869.99,3823.417143,137.9634889,3897.098333,128.0183357,0.509176531,0.436315334,0.502667291,0.609629371,0.545682427,0.472564568,0.034280711,0.490875134,0.042542999,-0.068,0.052,-0.17,0.144,-0.226,0.112571429,0.355646762,0.0934,0.26602704,0.094,0.163,0.079,-0.004,-0.011,0.071571429,0.106337289,0.091566667,0.138854844,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
12-02-2025,Castor,27-02-2025,3560.88,3505.55,3630.71,3616.71,3616.001585,55.12,1.548,3574.79,3741.23,3711.65,3772.18,4109,1.946,1.612,0.755,0.648,330,-112,0.975,0.488,930,4167,0,48,9,39,1.0,-0.001,31.1,21.61,0,0.402676335,-0.323,0.114,137718,148008,1735,84.43,79.69,65.14,3787.69,881.93,915.95,0,39.86666667,0,0,881.9276658,915.9454708,-0.322642451,0.113511695,0.86,0.19,0.0,2.39,1.28,0.722857143,0.565028444,1.737666667,2.615698869,35.29,33.82,28.5,31.95,25.26,34.76857143,2.645042083,32.84666667,3.173471213,20.51,21.76,18.54,24.67,23.65,21.49142857,1.365728482,21.29366667,1.596529606,3738.669582,3785.506123,3837.830452,4022.421566,3773.379353,3833.016824,182.2899697,3897.473808,153.8615818,3741.27,3835.72,3837.86,4032.15,3792.26,3828.887143,173.7659858,3896.653667,147.9580412,3786,3317,1714,7019,4443,4802.714286,1697.577952,3515.133333,2118.220654,3794.9,3766.19,4007.57,3748.63,3988.69,3826.488571,136.7107608,3898.400333,126.6475717,0.476531484,0.434988193,0.521349729,0.523977674,0.515773041,0.467948588,0.041581713,0.486831756,0.044982786,0.262,0.595,0.058,0.066,-0.411,-0.018571429,0.315040663,0.080433333,0.276675795,0.031,0.174,-0.004,0.213,0.061,0.063,0.098860171,0.088266667,0.137033833,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
13-02-2025,Castor,27-02-2025,3870.96,3850.01,3917.15,3893.92,3862.920525,-8.04,-0.208,3869.45,3723.18,3705.05,3744.53,1403,1.861,1.771,0.807,0.209,143,273,0.501,0.127,3860,4167,1,63,22,41,2.55,0.133,38.05,21.22,0,0.402865706,0.092,-0.009,36962,31308,713,93.24,84.21,60.98,3761.14,857.48,917.43,1,40.13333333,0,0,857.4793477,917.4312784,0.09199354,-0.009289222,1.0,0.49,7.18,0.41,0.03,1.017142857,0.874980272,1.809,2.607410328,31.1,37.35,31.06,24.53,27.11,34.86857143,2.769220279,33.29733333,2.899889336,21.61,22.65,24.46,22.05,22.19,21.28714286,1.266921654,21.266,1.590149852,3616.001585,4065.871364,3873.575066,4016.886547,3802.058542,3804.023847,152.8434078,3892.341607,152.3010344,3630.71,4037.85,3879.2,4008.33,3743.25,3811.644286,154.4945255,3893.614333,146.5143569,4109,3572,2095,5921,1751,4492.857143,2107.998453,3364.533333,2101.816993,3787.69,3885.92,4087.69,3983.2,3837.21,3808.662857,135.8019644,3890.998333,128.0024707,0.402676335,0.441153481,0.454506398,0.570377831,0.584240192,0.462478906,0.047753909,0.481248019,0.044650013,-0.323,-0.152,0.096,-0.133,-0.551,0.016285714,0.311293385,0.087933333,0.273724494,0.114,0.169,0.219,0.23,-0.095,0.037571429,0.0895002,0.0803,0.135447954,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
14-02-2025,Castor,27-02-2025,3727.29,3717.31,3750.43,3778.39,3750.342228,23.05,0.618,3743.33,3783.86,3745.04,3833.53,2852,1.009,1.894,0.379,0.255,54,143,0.038,0.735,780,4167,1,32,19,13,1.43,0.022,32.57,21.4,0,0.439522246,-0.102,0.178,183879,273848,1874,86.84,86.68,66.21,3707.77,848.0,888.25,1,39.73333333,0,0,848.0006797,888.2503091,-0.102114331,0.177786406,2.55,1.81,6.24,2.85,1.83,0.962857143,0.828124674,1.761666667,2.600741384,38.05,32.83,34.43,28.81,27.11,34.83142857,2.802662,33.42266667,2.777948801,21.22,20.47,22.5,22.08,20.08,21.42,1.214633004,21.24333333,1.582976971,3862.920525,4002.150047,3707.573936,4116.298652,4052.368534,3768.051302,125.6557471,3880.14306,148.3490148,3917.15,3963.21,3734.39,4090.97,4098.24,3781.247143,139.9514614,3882.263,143.8646583,1403,4706,1645,3716,3416,4228.0,2191.570289,3335.733333,2102.754219,3761.14,3958.75,3722.49,4042.13,4147.02,3772.808571,122.0024253,3879.853,128.9426002,0.402865706,0.473198916,0.545496656,0.56482472,0.566278235,0.457667953,0.048188324,0.47707127,0.042364472,0.092,0.207,0.295,0.164,-0.046,-0.027857143,0.301496506,0.079066667,0.275478134,-0.009,-0.112,-0.075,-0.172,0.202,0.079,0.07460563,0.091966667,0.127825982,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
15-02-2025,Castor,27-02-2025,4106.22,4062.76,4102.25,4149.11,4134.166564,27.95,0.681,4113.06,3925.46,3896.76,3971.65,3255,1.261,1.312,0.813,1.141,67,124,0.374,0.399,55,4167,1,57,26,31,0.48,0.029,33.68,18.52,0,0.43104423,0.254,-0.019,128448,157080,1340,100.0,83.93,67.7,3862.1,883.03,900.55,1,39.73333333,0,0,883.0306029,900.5504561,0.254418283,-0.018874311,1.43,0.13,0.62,0.04,0.26,1.012857143,0.778539536,1.776333333,2.591923109,32.57,37.88,37.49,37.25,26.17,34.23142857,2.471217167,33.30366667,2.683190951,21.4,21.81,19.2,23.35,19.61,20.95,1.610569258,21.08233333,1.60676948,3750.342228,3930.868672,3916.176673,3852.024166,4138.094014,3797.093858,180.9064214,3889.547807,155.2860838,3750.43,3953.23,3942.0,3890.35,4158.0,3802.535714,176.9231366,3889.326333,149.3718246,2852,8540,3018,5762,1630,3473.0,1094.005789,3252.166667,2052.214365,3707.77,3756.94,3947.45,3686.09,3767.79,3787.831429,126.1275113,3885.72,123.7207713,0.439522246,0.448306675,0.474916285,0.485773766,0.541083641,0.45520189,0.049178767,0.475246952,0.043147948,-0.102,0.392,0.15,0.092,0.192,-0.047571429,0.272593627,0.084466667,0.277322013,0.178,-0.005,0.272,0.003,0.03,0.077,0.077369245,0.091233333,0.128415727,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
16-02-2025,Castor,27-02-2025,3942.14,3888.96,3940.38,3960.79,3912.027604,-30.11,-0.764,3925.98,3778.54,3759.01,3794.1,1377,0.581,2.815,0.234,0.126,366,-47,0.834,0.366,868,4167,1,56,25,31,11.13,0.049,35.2,21.21,0,0.363080864,0.101,0.232,178877,193299,1610,71.5,89.05,60.28,3799.7,849.57,930.16,1,38.66666667,0,0,849.5724759,930.1580476,0.101130653,0.232424378,0.48,0.34,0.48,0.88,1.48,2.554285714,3.84942791,2.118,3.096212815,33.68,32.47,37.19,31.65,29.31,34.62142857,2.359812341,33.422,2.68602565,18.52,19.74,21.08,21.88,26.41,21.16,1.519780686,21.06,1.599941809,4134.166564,3609.904872,3936.169336,3777.879425,3929.134335,3840.254248,164.0594987,3894.019413,153.8847445,4102.25,3595.64,3916.02,3760.63,3894.38,3851.784286,156.5396838,3895.318,147.6263978,3255,4312,1014,2451,1484,3053.714286,1267.529318,3216.366667,2075.903318,3862.1,3597.59,3715.64,4073.04,4011.08,3816.704286,94.48321136,3876.608667,119.4409701,0.43104423,0.524596696,0.532537373,0.517818881,0.577817205,0.432128199,0.049083576,0.470089018,0.04696343,0.254,-0.448,-0.386,0.205,-0.166,0.030857143,0.209967004,0.081,0.276411862,-0.019,0.15,-0.017,-0.022,0.101,0.088714286,0.094561645,0.0997,0.129064312,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
17-02-2025,Castor,27-02-2025,3718.83,3624.44,3747.59,3824.7,3739.344861,20.51,0.552,3726.83,4047.93,4021.03,4093.63,1544,2.248,0.553,0.707,1.428,-127,-165,0.782,0.345,80,4167,1,26,11,15,1.51,0.056,37.07,21.8,0,0.44728526,0.187,0.221,32147,31647,1238,83.09,92.12,49.94,4015.66,843.69,928.31,1,39.53333333,0,0,843.6926384,928.3143284,0.186544732,0.221182966,11.13,0.43,1.96,0.93,0.32,2.708571429,3.770939001,2.137333333,3.090344176,35.2,36.46,32.52,34.62,25.8,34.70857143,2.448614769,33.50366667,2.759934386,21.21,23.65,22.54,21.39,24.38,20.89571429,1.123904758,21.07366667,1.604602182,3912.027604,3867.651647,3859.626539,3720.252449,3824.674304,3821.924707,167.6173207,3894.655826,153.1791864,3940.38,3880.3,3847.64,3705.07,3844.51,3832.825714,160.4968051,3896.735333,145.9312594,1377,4594,9481,1328,8251,2618.0,1170.299962,3223.566667,2069.492603,3799.7,4003.63,3957.07,3910.07,4091.11,3818.422857,98.47499052,3880.128333,121.9895679,0.363080864,0.509176531,0.453291804,0.451290067,0.580470378,0.423286589,0.036971288,0.469955524,0.047024361,0.101,-0.068,-0.256,0.01,-0.27,0.067285714,0.212067375,0.0869,0.276732954,0.232,0.094,0.244,0.186,0.25,0.106857143,0.107097197,0.100866667,0.130025921,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
18-02-2025,Castor,27-02-2025,3505.12,3457.84,3523.84,3639.63,3537.566907,32.45,0.926,3535.04,3737.64,3715.09,3750.85,2990,0.664,1.384,0.872,0.808,-146,57,0.504,0.99,41,4167,1,32,42,-10,1.24,-0.056,35.76,19.7,0,0.420425046,0.323,-0.144,44697,56748,1198,78.13,89.85,59.3,3748.59,844.95,888.09,1,39.76666667,0,0,844.9490226,888.0901906,0.323128337,-0.143954283,1.51,0.86,1.81,0.05,1.44,2.762857143,3.742520159,2.177,3.070199533,37.07,35.29,32.8,33.14,31.21,34.77571429,2.473532273,33.591,2.789326145,21.8,20.51,18.6,23.21,23.43,20.78,1.208732118,20.95666667,1.571075479,3739.344861,3738.669582,3970.837193,4072.466099,3847.325232,3793.195754,198.6302554,3876.825853,162.609199,3747.59,3741.27,3994.12,4084.81,3823.1,3801.764286,197.8599602,3878.036333,156.554641,1544,3786,5167,3353,6588,2504.285714,1072.478083,3211.466667,2069.770914,4015.66,3794.9,3954.21,3900.64,3941.52,3811.807143,101.8175426,3875.06,124.2457451,0.44728526,0.476531484,0.433833365,0.528451033,0.542222844,0.415271384,0.02864938,0.466354658,0.046523996,0.187,0.262,0.671,0.374,-0.287,0.076,0.222403537,0.0852,0.275060044,0.221,0.031,0.385,-0.055,0.12,0.081857143,0.142372081,0.0979,0.134638302,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
19-02-2025,Castor,27-02-2025,3983.67,3947.56,4003.34,4099.28,4031.041597,47.37,1.189,4015.39,3897.01,3862.96,3932.34,1304,1.143,2.792,0.302,0.906,-133,-32,0.189,0.049,4819,4167,1,55,15,40,0.01,-0.071,30.25,19.99,0,0.531475367,0.255,-0.015,196952,160388,1643,76.1,87.93,62.24,3891.78,863.05,902.74,1,39.1,0,0,863.0456434,902.7371941,0.255099215,-0.01451227,1.24,1.0,2.78,3.32,0.05,2.621428571,3.837735567,2.066666667,3.087136083,35.76,31.1,34.99,32.09,28.24,34.65428571,2.695000663,33.52966667,2.84317875,19.7,21.61,18.24,20.07,22.46,20.54857143,1.178027003,20.954,1.572699414,3537.566907,3616.001585,4043.208909,3872.687345,4178.035793,3852.487184,198.866968,3882.104328,165.0224954,3523.84,3630.71,4054.17,3879.48,4157.32,3854.997143,194.2628904,3882.165,158.2184065,2990,4109,2996,1557,1363,2103.571429,879.6618398,3203.033333,2077.246461,3748.59,3787.69,3928.83,3917.9,4132.67,3826.677143,105.2513459,3874.189333,124.0265129,0.420425046,0.402676335,0.436315334,0.564557048,0.484276386,0.433671245,0.051477451,0.465251935,0.044462499,0.323,-0.323,0.052,0.471,0.351,0.158571429,0.14253287,0.078,0.267331513,-0.144,0.114,0.163,0.216,-0.205,0.063428571,0.145825075,0.0902,0.134256163,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
20-02-2025,Castor,27-02-2025,4133.06,3957.6,4094.62,4179.73,4069.606214,-63.45,-1.535,4085.0,3838.8,3793.62,3887.38,4399,2.619,1.288,0.594,0.406,268,134,0.712,0.702,8446,4167,1,40,4,36,6.74,-0.243,36.56,20.51,0,0.454213591,0.499,-0.158,36972,51924,1992,71.3,86.47,68.25,3891.52,885.45,914.66,1,39.53333333,0,0,885.4534981,914.6624589,0.499429502,-0.158113579,0.01,2.55,0.19,12.29,2.04,3.22,4.139621561,1.881666667,2.577613282,30.25,38.05,33.82,30.23,31.09,34.44142857,2.427683591,33.74066667,2.824680554,19.99,21.22,21.76,23.13,20.23,20.44714286,1.140551245,20.86666667,1.519544699,4031.041597,3862.920525,3785.506123,3727.510761,4164.984185,3882.013711,215.335991,3893.50751,165.7893455,4003.34,3917.15,3835.72,3708.57,4150.22,3880.35,214.2759856,3895.033333,159.3080884,1304,1403,3317,3187,2445,2531.571429,1164.669747,3243.433333,2088.678409,3891.78,3761.14,3766.19,3932.59,4136.06,3845.302857,103.2376977,3872.820333,123.5855407,0.531475367,0.402865706,0.434988193,0.468501009,0.577590105,0.441006658,0.049993194,0.464775688,0.044502997,0.255,0.092,0.595,0.289,-0.035,0.216714286,0.186944479,0.085,0.275666465,-0.015,-0.009,0.174,0.06,0.072,0.042142857,0.167433,0.082933333,0.141643538,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
21-02-2025,Castor,27-02-2025,3762.94,3702.34,3818.59,3878.26,3810.682391,47.74,1.269,3788.56,3561.49,3535.39,3594.96,5116,2.541,1.158,0.299,1.291,-10,442,0.078,0.479,1976,4167,1,29,20,9,0.89,0.089,29.41,22.93,0,0.361896759,0.596,0.124,189339,214372,794,86.74,88.27,69.25,3642.89,850.36,894.38,1,39.8,0,0,850.3591176,894.3825583,0.595757933,0.124143237,6.74,1.43,0.49,1.18,1.5,3.142857143,4.183338835,1.872,2.580877156,36.56,32.57,37.35,30.32,30.38,33.99,3.048179785,33.71033333,2.867246045,20.51,21.4,22.65,21.38,24.82,20.66571429,1.45644381,20.91833333,1.563321141,4069.606214,3750.342228,4065.871364,4092.870001,4182.738879,3890.633734,210.3363095,3884.101256,162.0512237,4094.62,3750.43,4037.85,4027.21,4235.88,3890.087143,208.8686172,3888.079333,157.8863747,4399,2852,3572,6004,1160,2855.0,1526.602328,3213.833333,2054.215516,3891.52,3707.77,3885.92,3903.95,4257.27,3836.034286,119.3052572,3864.118333,130.3252362,0.454213591,0.439522246,0.441153481,0.486758796,0.576438428,0.429917302,0.058297045,0.46061362,0.048071827,0.499,-0.102,-0.152,0.025,-0.05,0.316428571,0.174340526,0.104033333,0.290684149,-0.158,0.178,0.169,-0.041,0.343,0.034428571,0.161260511,0.088433333,0.139857485,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
22-02-2025,Castor,27-02-2025,3651.65,3597.6,3631.14,3756.64,3629.002416,-22.65,-0.62,3658.72,3752.99,3732.91,3797.29,2046,2.614,1.549,0.898,0.493,-77,40,0.345,0.236,1495,4167,1,36,4,32,0.63,0.17,30.15,16.95,0,0.437016364,0.658,0.204,118423,158006,1140,79.72,86.72,63.88,3693.58,858.66,908.72,1,40.03333333,0,0,858.6597792,908.7168387,0.657579788,0.204408254,0.89,0.48,1.81,1.36,0.28,3.164285714,4.167780613,1.847666667,2.589298511,29.41,33.68,32.83,31.28,34.08,33.48571429,3.381759193,33.67266667,2.907414936,22.93,18.52,20.47,19.8,22.24,20.44142857,1.896386288,20.82333333,1.713047966,3810.682391,4134.166564,4002.150047,4163.467389,4015.759069,3818.467427,199.221424,3866.285757,159.6402849,3818.59,4102.25,3963.21,4195.59,3954.73,3822.785714,204.9759191,3869.264333,153.5499466,5116,3255,4706,2993,11005,2682.285714,1542.117453,3182.266667,2064.974024,3642.89,3862.1,3958.75,3978.15,3917.43,3811.96,129.717173,3854.632667,132.083583,0.361896759,0.43104423,0.473198916,0.485308039,0.551085451,0.430770464,0.058359952,0.459003898,0.048024921,0.596,0.254,0.207,0.165,0.197,0.374142857,0.212847699,0.120466667,0.307687788,0.124,-0.019,-0.112,0.183,0.146,0.066285714,0.170697309,0.089133333,0.140398628,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
23-02-2025,Castor,27-02-2025,3814.82,3812.12,3885.57,3906.22,3901.692359,86.87,2.277,3858.71,3804.09,3784.98,3835.44,4025,1.438,1.687,0.666,0.288,409,34,0.942,0.378,478,4167,1,105,34,71,3.78,0.018,35.98,21.88,0,0.378888741,0.077,-0.117,81938,120958,1719,79.42,92.98,77.85,3824.92,879.98,864.74,1,42.16666667,0,0,879.9827399,864.7400057,0.076684235,-0.117291148,0.63,11.13,0.13,1.07,0.04,2.114285714,2.360486229,1.938,2.608433801,30.15,35.2,37.88,34.74,29.58,33.59714286,3.459613246,33.714,2.931823723,16.95,21.21,21.81,20.89,22.1,20.53714286,1.957564084,20.85633333,1.723877913,3629.002416,3912.027604,3930.868672,3814.823215,3852.733654,3816.990964,198.4492704,3869.181395,159.4623823,3631.14,3940.38,3953.23,3821.77,3916.54,3814.955714,200.7382427,3871.391,153.3110966,2046,1377,8540,1547,1972,3060.571429,1492.546354,3264.866667,2046.787504,3693.58,3799.7,3756.94,3753.37,4003.98,3815.562857,129.6701326,3857.017667,130.8321091,0.437016364,0.363080864,0.448306675,0.454071369,0.599511691,0.433028733,0.055541932,0.45649781,0.050203411,0.658,0.101,0.392,-0.018,0.563,0.370714286,0.218109081,0.123633333,0.306700852,0.204,0.232,-0.005,0.285,0.193,0.016428571,0.165104873,0.075733333,0.14024386,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
24-02-2025,Castor,27-02-2025,3990.22,3832.26,3950.28,4028.09,3929.829067,-60.39,-1.513,3945.1,3924.71,3906.68,3968.58,5882,0.508,2.602,0.193,1.384,-72,-110,0.407,0.942,783,4167,1,71,28,43,6.61,0.259,34.6,20.74,0,0.448603262,-0.184,0.092,32910,36967,1632,59.74,99.26,62.15,3960.49,853.02,889.61,1,43.96666667,0,0,853.0246788,889.6096677,-0.184371466,0.091645017,3.78,1.51,0.34,0.91,1.95,2.842857143,2.874077906,2.128,2.735473734,35.98,37.07,32.47,31.19,25.92,33.24428571,3.159297692,33.82766667,2.896483818,21.88,21.8,19.74,20.24,22.07,20.38571429,1.88317867,20.873,1.720126599,3901.692359,3739.344861,3609.904872,4099.188528,3934.324453,3844.202993,199.0865541,3863.53608,153.9411062,3885.57,3747.59,3595.64,4051.17,3949.11,3843.911429,203.9936852,3868.028,150.3086676,4025,1544,4312,1262,1118,3680.285714,1650.167538,3418.866667,2064.622078,3824.92,4015.66,3597.59,4075.0,3970.99,3807.681429,116.4876614,3853.200667,125.8279235,0.378888741,0.44728526,0.524596696,0.525181134,0.524940529,0.433217019,0.055600519,0.453945214,0.048508991,0.077,0.187,-0.448,0.061,0.283,0.317714286,0.299923165,0.115466667,0.311648092,-0.117,0.221,0.15,-0.065,-0.1,-0.002,0.144361814,0.080966667,0.137717723,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
25-02-2025,Castor,27-02-2025,3756.23,3747.55,3722.5,3770.89,3769.240467,13.01,0.346,3760.98,3863.94,3816.0,3904.07,14265,1.021,1.084,0.607,0.389,368,255,0.579,0.45,4441,4167,1,11,19,-8,2.51,0.16,32.44,20.57,0,0.386430199,0.34,0.237,194749,170440,915,79.59,94.31,67.02,3908.75,887.69,941.05,1,42.9,0,0,887.6871201,941.0506659,0.340195699,0.237267076,6.61,1.24,0.43,0.05,0.7,3.024285714,2.795030454,2.21,2.707765334,34.6,35.76,36.46,30.54,27.38,32.77,2.961711217,33.891,2.84238529,20.74,19.7,23.65,19.85,20.77,20.51,1.858933386,20.897,1.710356184,3929.829067,3537.566907,3867.651647,4073.185693,4000.230475,3877.299216,153.6982474,3853.404573,149.6083784,3950.28,3523.84,3880.3,4049.19,4013.24,3872.291429,161.4195292,3857.138333,148.555035,5882,2990,4594,1144,1222,5291.0,4276.626318,3856.233333,2818.303276,3960.49,3748.59,4003.63,4014.66,3991.3,3830.561429,118.6555589,3849.670333,122.5856546,0.448603262,0.420425046,0.509176531,0.436496453,0.540393926,0.428360612,0.058322073,0.452276339,0.049969235,-0.184,0.323,-0.068,-0.267,0.058,0.320142857,0.300041902,0.1357,0.30560648,0.092,-0.144,0.094,-0.041,0.095,0.052428571,0.153439301,0.090233333,0.13857817,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
26-02-2025,Castor,27-02-2025,3524.19,3462.47,3517.86,3643.39,3531.148294,6.96,0.197,3540.3,3611.64,3562.81,3661.38,2677,1.003,2.393,0.755,0.234,45,-136,0.018,0.901,1440,4167,1,17,18,-1,2.3,0.09,36.77,20.19,0,0.445223726,0.405,0.087,113723,105400,1943,76.86,94.1,64.92,3618.76,877.82,911.44,1,42.4,0,0,877.8226467,911.4414176,0.405148979,0.08715961,2.51,0.01,0.86,0.47,18.74,3.351428571,2.502088651,2.271,2.687754286,32.44,30.25,35.29,28.83,28.82,33.70142857,3.060693977,34.15566667,2.721998104,20.57,19.99,20.51,22.13,18.78,20.53857143,1.851129642,20.83233333,1.698765644,3769.240467,4031.041597,3738.669582,3763.051977,3762.896179,3805.885887,183.586312,3845.67445,160.063588,3722.5,4003.34,3741.27,3783.14,3733.24,3802.937143,196.263164,3848.295667,160.5247436,14265,1304,3786,1163,5157,5487.142857,4090.735852,3906.7,2781.731328,3908.75,3891.78,3794.9,3908.66,3763.89,3791.558571,138.4066602,3840.007,129.0319981,0.386430199,0.531475367,0.476531484,0.502667291,0.584935168,0.416038949,0.038724957,0.450361554,0.049064105,0.34,0.255,0.262,-0.17,0.303,0.341571429,0.299970475,0.154866667,0.303798565,0.237,-0.015,0.031,0.079,0.056,0.067,0.150789036,0.0905,0.138563505,4167,4167,4167,4167,4051,4167.0,0.0,4167.0,0.0
